sent_id,target,context,split
1273,it,"['and', 'tranquillised', '<PAD>', '<PAD>']",train
1274,in,"['<PAD>', '<PAD>', 'some', 'degree']",train
1274,some,"['<PAD>', 'in', 'degree', 'also']",train
1274,degree,"['in', 'some', 'also', 'they']",train
1274,also,"['some', 'degree', 'they', 'diverted']",train
1274,they,"['degree', 'also', 'diverted', 'my']",train
1274,diverted,"['also', 'they', 'my', 'mind']",train
1274,my,"['they', 'diverted', 'mind', 'from']",train
1274,mind,"['diverted', 'my', 'from', 'the']",train
1274,from,"['my', 'mind', 'the', 'thoughts']",train
1274,the,"['mind', 'from', 'thoughts', 'over']",train
1274,thoughts,"['from', 'the', 'over', 'which']",train
1274,over,"['the', 'thoughts', 'which', 'it']",train
1274,which,"['thoughts', 'over', 'it', 'had']",train
1274,it,"['over', 'which', 'had', 'brooded']",train
1274,had,"['which', 'it', 'brooded', 'for']",train
1274,brooded,"['it', 'had', 'for', 'the']",train
1274,for,"['had', 'brooded', 'the', 'last']",train
1274,the,"['brooded', 'for', 'last', 'month']",train
1274,last,"['for', 'the', 'month', '<PAD>']",train
1274,month,"['the', 'last', '<PAD>', '<PAD>']",train
1275,i,"['<PAD>', '<PAD>', 'retired', 'to']",train
1275,retired,"['<PAD>', 'i', 'to', 'rest']",train
1275,to,"['i', 'retired', 'rest', 'at']",train
1275,rest,"['retired', 'to', 'at', 'night']",train
1275,at,"['to', 'rest', 'night', 'my']",train
1275,night,"['rest', 'at', 'my', 'slumbers']",train
1275,my,"['at', 'night', 'slumbers', 'as']",train
1275,slumbers,"['night', 'my', 'as', 'it']",train
1275,as,"['my', 'slumbers', 'it', 'were']",train
1275,it,"['slumbers', 'as', 'were', 'waited']",train
1275,were,"['as', 'it', 'waited', 'on']",train
1275,waited,"['it', 'were', 'on', 'and']",train
1275,on,"['were', 'waited', 'and', 'ministered']",train
1275,and,"['waited', 'on', 'ministered', 'to']",train
1275,ministered,"['on', 'and', 'to', 'by']",train
1275,to,"['and', 'ministered', 'by', 'the']",train
1275,by,"['ministered', 'to', 'the', 'assemblance']",train
1275,the,"['to', 'by', 'assemblance', 'of']",train
1275,assemblance,"['by', 'the', 'of', 'grand']",train
1275,of,"['the', 'assemblance', 'grand', 'shapes']",train
1275,grand,"['assemblance', 'of', 'shapes', 'which']",train
1275,shapes,"['of', 'grand', 'which', 'i']",train
1275,which,"['grand', 'shapes', 'i', 'had']",train
1275,i,"['shapes', 'which', 'had', 'contemplated']",train
1275,had,"['which', 'i', 'contemplated', 'during']",train
1275,contemplated,"['i', 'had', 'during', 'the']",train
1275,during,"['had', 'contemplated', 'the', 'day']",train
1275,the,"['contemplated', 'during', 'day', '<PAD>']",train
1275,day,"['during', 'the', '<PAD>', '<PAD>']",train
1276,they,"['<PAD>', '<PAD>', 'congregated', 'round']",train
1276,congregated,"['<PAD>', 'they', 'round', 'me']",train
1276,round,"['they', 'congregated', 'me', 'the']",train
1276,me,"['congregated', 'round', 'the', 'unstained']",train
1276,the,"['round', 'me', 'unstained', 'snowy']",train
1276,unstained,"['me', 'the', 'snowy', 'mountain']",train
1276,snowy,"['the', 'unstained', 'mountain', 'top']",train
1276,mountain,"['unstained', 'snowy', 'top', 'the']",train
1276,top,"['snowy', 'mountain', 'the', 'glittering']",train
1276,the,"['mountain', 'top', 'glittering', 'pinnacle']",train
1276,glittering,"['top', 'the', 'pinnacle', 'the']",train
1276,pinnacle,"['the', 'glittering', 'the', 'pine']",train
1276,the,"['glittering', 'pinnacle', 'pine', 'woods']",train
1276,pine,"['pinnacle', 'the', 'woods', 'and']",train
1276,woods,"['the', 'pine', 'and', 'ragged']",train
1276,and,"['pine', 'woods', 'ragged', 'bare']",train
1276,ragged,"['woods', 'and', 'bare', 'ravine']",train
1276,bare,"['and', 'ragged', 'ravine', 'the']",train
1276,ravine,"['ragged', 'bare', 'the', 'eagle']",train
1276,the,"['bare', 'ravine', 'eagle', 'soaring']",train
1276,eagle,"['ravine', 'the', 'soaring', 'amidst']",train
1276,soaring,"['the', 'eagle', 'amidst', 'the']",train
1276,amidst,"['eagle', 'soaring', 'the', 'clouds']",train
1276,the,"['soaring', 'amidst', 'clouds', 'they']",train
1276,clouds,"['amidst', 'the', 'they', 'all']",train
1276,they,"['the', 'clouds', 'all', 'gathered']",train
1276,all,"['clouds', 'they', 'gathered', 'round']",train
1276,gathered,"['they', 'all', 'round', 'me']",train
1276,round,"['all', 'gathered', 'me', 'and']",train
1276,me,"['gathered', 'round', 'and', 'bade']",train
1276,and,"['round', 'me', 'bade', 'me']",train
1276,bade,"['me', 'and', 'me', 'be']",train
1276,me,"['and', 'bade', 'be', 'at']",train
1276,be,"['bade', 'me', 'at', 'peace']",train
1276,at,"['me', 'be', 'peace', '<PAD>']",train
1276,peace,"['be', 'at', '<PAD>', '<PAD>']",train
1277,where,"['<PAD>', '<PAD>', 'had', 'they']",train
1277,had,"['<PAD>', 'where', 'they', 'fled']",train
1277,they,"['where', 'had', 'fled', 'when']",train
1277,fled,"['had', 'they', 'when', 'the']",train
1277,when,"['they', 'fled', 'the', 'next']",train
1277,the,"['fled', 'when', 'next', 'morning']",train
1277,next,"['when', 'the', 'morning', 'i']",train
1277,morning,"['the', 'next', 'i', 'awoke']",train
1277,i,"['next', 'morning', 'awoke', '<PAD>']",train
1277,awoke,"['morning', 'i', '<PAD>', '<PAD>']",train
1278,all,"['<PAD>', '<PAD>', 'of', 'soul']",train
1278,of,"['<PAD>', 'all', 'soul', 'inspiriting']",train
1278,soul,"['all', 'of', 'inspiriting', 'fled']",train
1278,inspiriting,"['of', 'soul', 'fled', 'with']",train
1278,fled,"['soul', 'inspiriting', 'with', 'sleep']",train
1278,with,"['inspiriting', 'fled', 'sleep', 'and']",train
1278,sleep,"['fled', 'with', 'and', 'dark']",train
1278,and,"['with', 'sleep', 'dark', 'melancholy']",train
1278,dark,"['sleep', 'and', 'melancholy', 'clouded']",train
1278,melancholy,"['and', 'dark', 'clouded', 'every']",train
1278,clouded,"['dark', 'melancholy', 'every', 'thought']",train
1278,every,"['melancholy', 'clouded', 'thought', '<PAD>']",train
1278,thought,"['clouded', 'every', '<PAD>', '<PAD>']",train
1279,the,"['<PAD>', '<PAD>', 'rain', 'was']",train
1279,rain,"['<PAD>', 'the', 'was', 'pouring']",train
1279,was,"['the', 'rain', 'pouring', 'in']",train
1279,pouring,"['rain', 'was', 'in', 'torrents']",train
1279,in,"['was', 'pouring', 'torrents', 'and']",train
1279,torrents,"['pouring', 'in', 'and', 'thick']",train
1279,and,"['in', 'torrents', 'thick', 'mists']",train
1279,thick,"['torrents', 'and', 'mists', 'hid']",train
1279,mists,"['and', 'thick', 'hid', 'the']",train
1279,hid,"['thick', 'mists', 'the', 'summits']",train
1279,the,"['mists', 'hid', 'summits', 'of']",train
1279,summits,"['hid', 'the', 'of', 'the']",train
1279,of,"['the', 'summits', 'the', 'mountains']",train
1279,the,"['summits', 'of', 'mountains', 'so']",train
1279,mountains,"['of', 'the', 'so', 'that']",train
1279,so,"['the', 'mountains', 'that', 'i']",train
1279,that,"['mountains', 'so', 'i', 'even']",train
1279,i,"['so', 'that', 'even', 'saw']",train
1279,even,"['that', 'i', 'saw', 'not']",train
1279,saw,"['i', 'even', 'not', 'the']",train
1279,not,"['even', 'saw', 'the', 'faces']",train
1279,the,"['saw', 'not', 'faces', 'of']",train
1279,faces,"['not', 'the', 'of', 'those']",train
1279,of,"['the', 'faces', 'those', 'mighty']",train
1279,those,"['faces', 'of', 'mighty', 'friends']",train
1279,mighty,"['of', 'those', 'friends', '<PAD>']",train
1279,friends,"['those', 'mighty', '<PAD>', '<PAD>']",train
1280,still,"['<PAD>', '<PAD>', 'i', 'would']",train
1280,i,"['<PAD>', 'still', 'would', 'penetrate']",train
1280,would,"['still', 'i', 'penetrate', 'their']",train
1280,penetrate,"['i', 'would', 'their', 'misty']",train
1280,their,"['would', 'penetrate', 'misty', 'veil']",train
1280,misty,"['penetrate', 'their', 'veil', 'and']",train
1280,veil,"['their', 'misty', 'and', 'seek']",train
1280,and,"['misty', 'veil', 'seek', 'them']",train
1280,seek,"['veil', 'and', 'them', 'in']",train
1280,them,"['and', 'seek', 'in', 'their']",train
1280,in,"['seek', 'them', 'their', 'cloudy']",train
1280,their,"['them', 'in', 'cloudy', 'retreats']",train
1280,cloudy,"['in', 'their', 'retreats', '<PAD>']",train
1280,retreats,"['their', 'cloudy', '<PAD>', '<PAD>']",train
1281,what,"['<PAD>', '<PAD>', 'were', 'rain']",train
1281,were,"['<PAD>', 'what', 'rain', 'and']",train
1281,rain,"['what', 'were', 'and', 'storm']",train
1281,and,"['were', 'rain', 'storm', 'to']",train
1281,storm,"['rain', 'and', 'to', 'me']",train
1281,to,"['and', 'storm', 'me', '<PAD>']",train
1281,me,"['storm', 'to', '<PAD>', '<PAD>']",train
1282,my,"['<PAD>', '<PAD>', 'mule', 'was']",train
1282,mule,"['<PAD>', 'my', 'was', 'brought']",train
1282,was,"['my', 'mule', 'brought', 'to']",train
1282,brought,"['mule', 'was', 'to', 'the']",train
1282,to,"['was', 'brought', 'the', 'door']",train
1282,the,"['brought', 'to', 'door', 'and']",train
1282,door,"['to', 'the', 'and', 'i']",train
1282,and,"['the', 'door', 'i', 'resolved']",train
1282,i,"['door', 'and', 'resolved', 'to']",train
1282,resolved,"['and', 'i', 'to', 'ascend']",train
1282,to,"['i', 'resolved', 'ascend', 'to']",train
1282,ascend,"['resolved', 'to', 'to', 'the']",train
1282,to,"['to', 'ascend', 'the', 'summit']",train
1282,the,"['ascend', 'to', 'summit', 'of']",train
1282,summit,"['to', 'the', 'of', 'montanvert']",train
1282,of,"['the', 'summit', 'montanvert', '<PAD>']",train
1282,montanvert,"['summit', 'of', '<PAD>', '<PAD>']",train
1283,i,"['<PAD>', '<PAD>', 'remembered', 'the']",train
1283,remembered,"['<PAD>', 'i', 'the', 'effect']",train
1283,the,"['i', 'remembered', 'effect', 'that']",train
1283,effect,"['remembered', 'the', 'that', 'the']",train
1283,that,"['the', 'effect', 'the', 'view']",train
1283,the,"['effect', 'that', 'view', 'of']",train
1283,view,"['that', 'the', 'of', 'the']",train
1283,of,"['the', 'view', 'the', 'tremendous']",train
1283,the,"['view', 'of', 'tremendous', 'and']",train
1283,tremendous,"['of', 'the', 'and', 'ever']",train
1283,and,"['the', 'tremendous', 'ever', 'moving']",train
1283,ever,"['tremendous', 'and', 'moving', 'glacier']",train
1283,moving,"['and', 'ever', 'glacier', 'had']",train
1283,glacier,"['ever', 'moving', 'had', 'produced']",train
1283,had,"['moving', 'glacier', 'produced', 'upon']",train
1283,produced,"['glacier', 'had', 'upon', 'my']",train
1283,upon,"['had', 'produced', 'my', 'mind']",train
1283,my,"['produced', 'upon', 'mind', 'when']",train
1283,mind,"['upon', 'my', 'when', 'i']",train
1283,when,"['my', 'mind', 'i', 'first']",train
1283,i,"['mind', 'when', 'first', 'saw']",train
1283,first,"['when', 'i', 'saw', 'it']",train
1283,saw,"['i', 'first', 'it', '<PAD>']",train
1283,it,"['first', 'saw', '<PAD>', '<PAD>']",train
1284,it,"['<PAD>', '<PAD>', 'had', 'then']",train
1284,had,"['<PAD>', 'it', 'then', 'filled']",train
1284,then,"['it', 'had', 'filled', 'me']",train
1284,filled,"['had', 'then', 'me', 'with']",train
1284,me,"['then', 'filled', 'with', 'a']",train
1284,with,"['filled', 'me', 'a', 'sublime']",train
1284,a,"['me', 'with', 'sublime', 'ecstasy']",train
1284,sublime,"['with', 'a', 'ecstasy', 'that']",train
1284,ecstasy,"['a', 'sublime', 'that', 'gave']",train
1284,that,"['sublime', 'ecstasy', 'gave', 'wings']",train
1284,gave,"['ecstasy', 'that', 'wings', 'to']",train
1284,wings,"['that', 'gave', 'to', 'the']",train
1284,to,"['gave', 'wings', 'the', 'soul']",train
1284,the,"['wings', 'to', 'soul', 'and']",train
1284,soul,"['to', 'the', 'and', 'allowed']",train
1284,and,"['the', 'soul', 'allowed', 'it']",train
1284,allowed,"['soul', 'and', 'it', 'to']",train
1284,it,"['and', 'allowed', 'to', 'soar']",train
1284,to,"['allowed', 'it', 'soar', 'from']",train
1284,soar,"['it', 'to', 'from', 'the']",train
1284,from,"['to', 'soar', 'the', 'obscure']",train
1284,the,"['soar', 'from', 'obscure', 'world']",train
1284,obscure,"['from', 'the', 'world', 'to']",train
1284,world,"['the', 'obscure', 'to', 'light']",train
1284,to,"['obscure', 'world', 'light', 'and']",train
1284,light,"['world', 'to', 'and', 'joy']",train
1284,and,"['to', 'light', 'joy', '<PAD>']",train
1284,joy,"['light', 'and', '<PAD>', '<PAD>']",train
1285,the,"['<PAD>', '<PAD>', 'sight', 'of']",train
1285,sight,"['<PAD>', 'the', 'of', 'the']",train
1285,of,"['the', 'sight', 'the', 'awful']",train
1285,the,"['sight', 'of', 'awful', 'and']",train
1285,awful,"['of', 'the', 'and', 'majestic']",train
1285,and,"['the', 'awful', 'majestic', 'in']",train
1285,majestic,"['awful', 'and', 'in', 'nature']",train
1285,in,"['and', 'majestic', 'nature', 'had']",train
1285,nature,"['majestic', 'in', 'had', 'indeed']",train
1285,had,"['in', 'nature', 'indeed', 'always']",train
1285,indeed,"['nature', 'had', 'always', 'the']",train
1285,always,"['had', 'indeed', 'the', 'effect']",train
1285,the,"['indeed', 'always', 'effect', 'of']",train
1285,effect,"['always', 'the', 'of', 'solemnising']",train
1285,of,"['the', 'effect', 'solemnising', 'my']",train
1285,solemnising,"['effect', 'of', 'my', 'mind']",train
1285,my,"['of', 'solemnising', 'mind', 'and']",train
1285,mind,"['solemnising', 'my', 'and', 'causing']",train
1285,and,"['my', 'mind', 'causing', 'me']",train
1285,causing,"['mind', 'and', 'me', 'to']",train
1285,me,"['and', 'causing', 'to', 'forget']",train
1285,to,"['causing', 'me', 'forget', 'the']",train
1285,forget,"['me', 'to', 'the', 'passing']",train
1285,the,"['to', 'forget', 'passing', 'cares']",train
1285,passing,"['forget', 'the', 'cares', 'of']",train
1285,cares,"['the', 'passing', 'of', 'life']",train
1285,of,"['passing', 'cares', 'life', '<PAD>']",train
1285,life,"['cares', 'of', '<PAD>', '<PAD>']",train
1286,i,"['<PAD>', '<PAD>', 'determined', 'to']",valid
1286,determined,"['<PAD>', 'i', 'to', 'go']",valid
1286,to,"['i', 'determined', 'go', 'without']",valid
1286,go,"['determined', 'to', 'without', 'a']",valid
1286,without,"['to', 'go', 'a', 'guide']",valid
1286,a,"['go', 'without', 'guide', 'for']",valid
1286,guide,"['without', 'a', 'for', 'i']",valid
1286,for,"['a', 'guide', 'i', 'was']",valid
1286,i,"['guide', 'for', 'was', 'well']",valid
1286,was,"['for', 'i', 'well', 'acquainted']",valid
1286,well,"['i', 'was', 'acquainted', 'with']",valid
1286,acquainted,"['was', 'well', 'with', 'the']",valid
1286,with,"['well', 'acquainted', 'the', 'path']",valid
1286,the,"['acquainted', 'with', 'path', 'and']",valid
1286,path,"['with', 'the', 'and', 'the']",valid
1286,and,"['the', 'path', 'the', 'presence']",valid
1286,the,"['path', 'and', 'presence', 'of']",valid
1286,presence,"['and', 'the', 'of', 'another']",valid
1286,of,"['the', 'presence', 'another', 'would']",valid
1286,another,"['presence', 'of', 'would', 'destroy']",valid
1286,would,"['of', 'another', 'destroy', 'the']",valid
1286,destroy,"['another', 'would', 'the', 'solitary']",valid
1286,the,"['would', 'destroy', 'solitary', 'grandeur']",valid
1286,solitary,"['destroy', 'the', 'grandeur', 'of']",valid
1286,grandeur,"['the', 'solitary', 'of', 'the']",valid
1286,of,"['solitary', 'grandeur', 'the', 'scene']",valid
1286,the,"['grandeur', 'of', 'scene', '<PAD>']",valid
1286,scene,"['of', 'the', '<PAD>', '<PAD>']",valid
1287,the,"['<PAD>', '<PAD>', 'ascent', 'is']",test
1287,ascent,"['<PAD>', 'the', 'is', 'precipitous']",test
1287,is,"['the', 'ascent', 'precipitous', 'but']",test
1287,precipitous,"['ascent', 'is', 'but', 'the']",test
1287,but,"['is', 'precipitous', 'the', 'path']",test
1287,the,"['precipitous', 'but', 'path', 'is']",test
1287,path,"['but', 'the', 'is', 'cut']",test
1287,is,"['the', 'path', 'cut', 'into']",test
1287,cut,"['path', 'is', 'into', 'continual']",test
1287,into,"['is', 'cut', 'continual', 'and']",test
1287,continual,"['cut', 'into', 'and', 'short']",test
1287,and,"['into', 'continual', 'short', 'windings']",test
1287,short,"['continual', 'and', 'windings', 'which']",test
1287,windings,"['and', 'short', 'which', 'enable']",test
1287,which,"['short', 'windings', 'enable', 'you']",test
1287,enable,"['windings', 'which', 'you', 'to']",test
1287,you,"['which', 'enable', 'to', 'surmount']",test
1287,to,"['enable', 'you', 'surmount', 'the']",test
1287,surmount,"['you', 'to', 'the', 'perpendicularity']",test
1287,the,"['to', 'surmount', 'perpendicularity', 'of']",test
1287,perpendicularity,"['surmount', 'the', 'of', 'the']",test
1287,of,"['the', 'perpendicularity', 'the', 'mountain']",test
1287,the,"['perpendicularity', 'of', 'mountain', '<PAD>']",test
1287,mountain,"['of', 'the', '<PAD>', '<PAD>']",test
1288,it,"['<PAD>', '<PAD>', 'is', 'a']",train
1288,is,"['<PAD>', 'it', 'a', 'scene']",train
1288,a,"['it', 'is', 'scene', 'terrifically']",train
1288,scene,"['is', 'a', 'terrifically', 'desolate']",train
1288,terrifically,"['a', 'scene', 'desolate', '<PAD>']",train
1288,desolate,"['scene', 'terrifically', '<PAD>', '<PAD>']",train
1289,in,"['<PAD>', '<PAD>', 'a', 'thousand']",train
1289,a,"['<PAD>', 'in', 'thousand', 'spots']",train
1289,thousand,"['in', 'a', 'spots', 'the']",train
1289,spots,"['a', 'thousand', 'the', 'traces']",train
1289,the,"['thousand', 'spots', 'traces', 'of']",train
1289,traces,"['spots', 'the', 'of', 'the']",train
1289,of,"['the', 'traces', 'the', 'winter']",train
1289,the,"['traces', 'of', 'winter', 'avalanche']",train
1289,winter,"['of', 'the', 'avalanche', 'may']",train
1289,avalanche,"['the', 'winter', 'may', 'be']",train
1289,may,"['winter', 'avalanche', 'be', 'perceived']",train
1289,be,"['avalanche', 'may', 'perceived', 'where']",train
1289,perceived,"['may', 'be', 'where', 'trees']",train
1289,where,"['be', 'perceived', 'trees', 'lie']",train
1289,trees,"['perceived', 'where', 'lie', 'broken']",train
1289,lie,"['where', 'trees', 'broken', 'and']",train
1289,broken,"['trees', 'lie', 'and', 'strewed']",train
1289,and,"['lie', 'broken', 'strewed', 'on']",train
1289,strewed,"['broken', 'and', 'on', 'the']",train
1289,on,"['and', 'strewed', 'the', 'ground']",train
1289,the,"['strewed', 'on', 'ground', 'some']",train
1289,ground,"['on', 'the', 'some', 'entirely']",train
1289,some,"['the', 'ground', 'entirely', 'destroyed']",train
1289,entirely,"['ground', 'some', 'destroyed', 'others']",train
1289,destroyed,"['some', 'entirely', 'others', 'bent']",train
1289,others,"['entirely', 'destroyed', 'bent', 'leaning']",train
1289,bent,"['destroyed', 'others', 'leaning', 'upon']",train
1289,leaning,"['others', 'bent', 'upon', 'the']",train
1289,upon,"['bent', 'leaning', 'the', 'jutting']",train
1289,the,"['leaning', 'upon', 'jutting', 'rocks']",train
1289,jutting,"['upon', 'the', 'rocks', 'of']",train
1289,rocks,"['the', 'jutting', 'of', 'the']",train
